,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
10785,233454,0.426,0.607,0.507,0.8009999999999999,2,0.0959,-13.015999999999998,0,0.0358,109.98,4,0.34
4092,174710,0.0882,0.634,0.525,0.0,1,0.0937,-8.628,1,0.411,140.112,4,0.4639999999999999
1219,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.2189999999999999,98.056,4,0.5429999999999999
8155,191428,0.0238,0.624,0.847,0.902,11,0.0674,-5.462000000000001,0,0.034,125.997,4,0.179
15543,184489,0.0613,0.7290000000000001,0.6559999999999999,0.0,0,0.0874,-8.56,1,0.0432,159.968,4,0.492
17625,151013,0.098,0.456,0.516,0.0,8,0.115,-10.512,1,0.4589999999999999,77.058,4,0.684
11528,247842,0.0509,0.381,0.481,0.0,4,0.1,-5.82,1,0.0365,123.09,4,0.162
11771,190389,0.154,0.585,0.82,6.65e-06,2,0.0868,-3.212,1,0.0734,174.041,4,0.621
14076,213086,2.28e-05,0.507,0.99,0.0,0,0.347,-3.517,0,0.121,135.053,4,0.28
11652,200625,0.00326,0.625,0.952,0.0,3,0.3879999999999999,-1.612,0,0.135,128.10399999999998,4,0.371
10480,275573,0.235,0.7020000000000001,0.831,0.0,4,0.0848,-5.477,1,0.0972,100.95,4,0.475
11598,156695,0.1989999999999999,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
8414,252360,0.000281,0.4679999999999999,0.851,0.00483,11,0.0644,-3.617,1,0.0398,92.079,4,0.293
12388,208946,0.0278,0.617,0.732,0.0,11,0.125,-6.737,0,0.0278,84.977,4,0.723
10853,219840,0.0113,0.8059999999999999,0.608,0.0,1,0.635,-7.007999999999999,1,0.0659,95.049,4,0.8490000000000001
13446,135706,0.905,0.5670000000000001,0.1989999999999999,0.0,9,0.131,-9.601,1,0.1009999999999999,83.82700000000001,5,0.3289999999999999
14934,213800,0.00148,0.613,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,0.537
9837,240562,0.611,0.721,0.5760000000000001,0.0,10,0.105,-5.181,0,0.1169999999999999,81.988,4,0.563
5445,197880,0.354,0.5329999999999999,0.6709999999999999,0.0,6,0.0702,-8.066,1,0.0303,178.101,4,0.887
6112,446222,0.0708,0.848,0.7809999999999999,0.777,2,0.387,-7.135,1,0.0663,138.031,4,0.1169999999999999
7624,209273,0.544,0.515,0.479,0.00598,3,0.191,-7.457999999999999,1,0.0261,88.964,4,0.284
11781,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.2189999999999999,98.056,4,0.5429999999999999
1451,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
7072,232708,5.06e-05,0.509,0.4539999999999999,0.7859999999999999,1,0.11,-13.815,0,0.0585,160.079,4,0.415
10693,232893,0.0865,0.568,0.883,0.0001149999999999,8,0.276,-4.512,1,0.0802,91.026,4,0.299
16676,199386,0.105,0.556,0.8290000000000001,7.219999999999999e-05,0,0.29,-5.122999999999999,1,0.0373,134.382,4,0.7929999999999999
13495,186000,0.107,0.624,0.7929999999999999,0.0,5,0.166,-6.37,1,0.0449,104.94,4,0.7509999999999999
6526,176133,0.315,0.754,0.805,0.0,6,0.203,-4.249,1,0.0752,93.983,4,0.555
5537,239711,0.00551,0.573,0.807,0.0060799999999999,6,0.109,-2.958,1,0.06,149.94899999999998,4,0.206
4988,173693,0.758,0.664,0.5379999999999999,0.0185,9,0.0674,-12.73,1,0.0687,112.304,4,0.6679999999999999
17137,159466,0.0138,0.778,0.7340000000000001,0.000128,1,0.31,-7.786,0,0.208,81.498,4,0.613
18338,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.8420000000000001
17267,232533,0.0306,0.722,0.667,6.02e-06,8,0.0856,-5.737,1,0.406,180.627,4,0.915
13516,224280,0.735,0.565,0.369,0.0,7,0.0717,-6.518,0,0.0276,111.057,4,0.2289999999999999
14278,221962,0.162,0.95,0.679,0.0,7,0.043,-2.656,1,0.2189999999999999,106.037,4,0.768
17546,197381,0.00148,0.5589999999999999,0.725,0.92,1,0.0594,-7.664,1,0.0288,139.989,4,0.1009999999999999
14142,184391,0.00014,0.588,0.938,0.000135,1,0.209,-4.669,1,0.0633,133.035,4,0.7879999999999999
15464,209200,0.0241,0.573,0.977,1.62e-06,6,0.619,-2.602,1,0.187,127.964,4,0.909
3193,184226,0.0196,0.6709999999999999,0.606,0.000537,6,0.121,-7.689,1,0.0488,145.75799999999998,4,0.125
9436,212969,0.000383,0.62,0.818,0.00542,9,0.0932,-5.315,1,0.0527,92.514,4,0.8959999999999999
12697,225928,0.879,0.54,0.431,0.00937,0,0.107,-10.175,1,0.0683,99.914,4,0.605
9113,248266,0.0662,0.947,0.672,0.0,4,0.0564,-13.819,0,0.349,109.55,4,0.741
17180,184964,0.067,0.745,0.7440000000000001,0.0,9,0.2789999999999999,-5.56,1,0.254,162.965,4,0.451
819,200293,0.0519,0.306,0.722,0.0,0,0.1169999999999999,-5.962999999999999,1,0.034,174.732,4,0.41
9151,320266,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
18608,231721,0.000686,0.585,0.556,0.000132,2,0.151,-5.075,1,0.0274,142.144,4,0.414
18107,207733,0.00134,0.715,0.853,0.000472,11,0.091,-3.242,1,0.0374,126.012,4,0.672
16545,208373,0.157,0.532,0.8690000000000001,0.0050799999999999,11,0.136,-5.093999999999999,1,0.172,159.803,4,0.422
4702,186463,0.153,0.445,0.357,0.0,7,0.356,-9.163,1,0.0445,147.062,4,0.159
11286,162906,0.7909999999999999,0.614,0.731,0.0142,5,0.618,-4.871,1,0.0555,110.643,4,0.735
14532,309920,0.69,0.654,0.72,0.0,8,0.2,-7.731,1,0.0395,99.911,4,0.6779999999999999
4544,160760,0.1159999999999999,0.84,0.4579999999999999,2.05e-06,1,0.1,-7.144,1,0.0602,114.034,4,0.188
2967,198920,0.00381,0.61,0.8190000000000001,7.92e-06,8,0.285,-8.323,1,0.0666,100.057,4,0.4539999999999999
7123,216391,0.3339999999999999,0.3339999999999999,0.617,0.0,6,0.163,-5.834,0,0.3829999999999999,85.227,4,0.603
7710,200346,0.138,0.866,0.8590000000000001,0.0,1,0.401,-3.087,0,0.0587,109.972,4,0.923
7860,255397,0.00856,0.687,0.74,4.39e-05,5,0.259,-4.829,1,0.0403,111.01,4,0.243
8529,125440,0.627,0.691,0.507,0.0,11,0.457,-10.23,1,0.0343,128.518,4,0.885
2863,215266,0.00345,0.6,0.8690000000000001,0.441,0,0.311,-5.126,1,0.0302,117.064,4,0.56
1189,199000,0.272,0.6609999999999999,0.602,0.0,7,0.079,-5.934,0,0.0275,110.045,4,0.433
1864,249106,0.000553,0.6459999999999999,0.72,7.61e-06,7,0.0556,-7.063,1,0.206,99.259,4,0.64
11067,297404,0.162,0.5539999999999999,0.596,0.00482,7,0.0805,-8.214,1,0.13,165.72799999999998,4,0.255
6500,229120,0.0563,0.7490000000000001,0.723,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
3892,201413,0.8290000000000001,0.322,0.326,1.09e-06,9,0.198,-12.433,1,0.0521,188.734,4,0.49
13574,213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
397,229066,0.953,0.624,0.158,0.00135,9,0.1119999999999999,-13.059,1,0.0289,85.492,3,0.303
9387,226686,0.0239,0.647,0.851,0.0229,0,0.123,-5.237,1,0.0804,120.009,4,0.392
10228,311920,0.919,0.42,0.344,1.6e-06,2,0.153,-10.568,0,0.0509,161.756,3,0.489
16416,173693,0.00883,0.321,0.911,3.65e-06,0,0.289,-5.29,1,0.0605,206.227,4,0.644
851,240693,0.0655,0.647,0.514,0.0,8,0.3979999999999999,-10.05,1,0.0593,79.97399999999999,4,0.387
6063,185693,0.00554,0.469,0.825,0.00199,4,0.133,-6.612,0,0.0319,110.839,4,0.659
8827,205593,0.0812,0.7559999999999999,0.589,0.0,0,0.176,-5.093,1,0.2319999999999999,146.928,4,0.8109999999999999
5137,177333,0.3379999999999999,0.557,0.4379999999999999,8.17e-06,9,0.136,-6.034,1,0.0268,87.895,3,0.45
6730,220016,0.124,0.432,0.47,0.152,1,0.0914,-8.901,1,0.0477,98.0,3,0.325
14073,229576,0.00104,0.497,0.942,4.82e-06,7,0.3879999999999999,-4.901,1,0.105,139.942,4,0.257
16865,246773,0.0307,0.417,0.58,1.45e-06,9,0.179,-4.574,1,0.207,68.58,5,0.139
5213,123240,0.305,0.608,0.691,0.629,0,0.067,-10.119,1,0.0331,118.942,4,0.921
15171,198093,0.135,0.655,0.907,4.47e-06,6,0.591,-2.605,0,0.0326,119.006,4,0.8079999999999999
4050,288733,0.145,0.542,0.5589999999999999,7.81e-06,1,0.68,-9.177,1,0.384,106.752,4,0.281
7453,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174
677,265773,0.417,0.537,0.978,1.56e-05,4,0.0374,-2.9210000000000003,0,0.0442,126.343,4,0.931
12565,208888,0.247,0.6,0.8340000000000001,0.025,2,0.0414,-4.229,0,0.0367,108.052,4,0.4539999999999999
12165,183750,0.00145,0.805,0.949,0.795,6,0.0655,-2.404,1,0.0471,128.005,4,0.6629999999999999
13590,207427,0.0257,0.619,0.938,1.39e-05,5,0.128,-5.245,1,0.35,94.38,4,0.601
10284,201526,0.165,0.792,0.895,0.0,1,0.0501,-3.112,0,0.0589,94.968,4,0.794
14155,176893,0.00694,0.537,0.982,0.000316,5,0.32,-3.673,1,0.0821,132.947,4,0.356
6871,189840,0.2769999999999999,0.8640000000000001,0.346,0.00521,4,0.0514,-12.918,1,0.0365,105.164,4,0.964
8339,206546,0.79,0.7440000000000001,0.432,0.0135,8,0.111,-11.173,1,0.0383,123.933,4,0.682
7355,211000,0.0401,0.789,0.65,0.0,10,0.249,-6.16,0,0.121,87.98299999999999,4,0.617
18782,179826,0.828,0.47,0.235,0.00534,3,0.108,-12.509,1,0.0286,59.54,4,0.358
1296,143853,0.835,0.802,0.523,1.26e-06,2,0.0817,-6.479,1,0.0383,105.071,4,0.631
17629,230713,0.00935,0.947,0.462,0.0457,11,0.33,-5.336,0,0.1889999999999999,127.991,4,0.414
757,210866,0.00128,0.305,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,4,0.644
9836,200674,0.511,0.813,0.775,0.0,1,0.2789999999999999,-6.082999999999999,1,0.1369999999999999,108.985,4,0.8420000000000001
5705,288560,0.0391,0.917,0.5710000000000001,0.0116,4,0.138,-6.456,0,0.0308,99.879,4,0.924
10748,92567,0.0413,0.711,0.386,0.906,8,0.175,-7.718,0,0.0775,82.984,4,0.672
1802,204160,0.7,0.4379999999999999,0.653,0.0,9,0.944,-7.2,1,0.36,108.36,1,0.311
1637,220896,0.00149,0.53,0.977,0.0,0,0.155,-2.3,1,0.0736,118.983,4,0.28
9553,159506,0.8370000000000001,0.684,0.341,2.69e-05,9,0.0883,-9.497,1,0.0272,75.94800000000001,4,0.557
9913,230000,0.25,0.913,0.86,0.000226,1,0.261,-1.383,1,0.131,120.022,4,0.736
1058,274706,0.0783,0.439,0.434,4.8700000000000005e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204
6692,209746,0.00117,0.742,0.847,8.49e-06,11,0.142,-2.763,0,0.0485,112.95,4,0.516
10996,228236,0.883,0.79,0.121,0.725,3,0.131,-14.477,1,0.0346,121.954,4,0.161
9031,239835,0.349,0.511,0.5660000000000001,0.0,6,0.34,-7.23,0,0.2,83.90299999999999,4,0.218
9317,256093,0.141,0.5,0.593,6.21e-06,1,0.0969,-4.34,1,0.0898,68.456,4,0.3289999999999999
13922,218670,0.0203,0.745,0.879,0.0,9,0.33,-4.134,1,0.0436,128.082,4,0.917
16869,232650,0.238,0.669,0.7879999999999999,0.0,1,0.313,-4.4110000000000005,1,0.0559,79.002,4,0.7609999999999999
1137,213693,0.00915,0.502,0.758,0.7829999999999999,3,0.284,-9.76,1,0.0407,112.508,4,0.7290000000000001
14515,199500,0.348,0.795,0.8640000000000001,0.0,1,0.0717,-3.095,1,0.251,130.017,4,0.7809999999999999
8025,229714,0.123,0.8170000000000001,0.8320000000000001,0.0,1,0.0727,-5.121,1,0.305,139.96200000000002,4,0.757
17236,216933,0.172,0.624,0.723,0.0,1,0.483,-6.782,1,0.3779999999999999,84.789,4,0.757
7568,214289,0.191,0.687,0.792,0.0,5,0.1669999999999999,-2.749,1,0.0452,100.015,4,0.6709999999999999
16438,146477,0.0087,0.736,0.495,0.299,6,0.208,-8.642000000000001,1,0.0443,120.993,4,0.6779999999999999
2515,226426,0.00151,0.421,0.757,0.0422,0,0.1159999999999999,-6.034,1,0.0324,140.102,4,0.672
15811,166232,0.0702,0.69,0.461,2.54e-06,9,0.0947,-6.658,1,0.0667,96.996,4,0.387
5682,221306,0.00165,0.7390000000000001,0.945,0.0814,9,0.0704,-2.905,1,0.062,91.987,4,0.166
14596,280189,0.258,0.451,0.785,0.0,2,0.12,-4.7010000000000005,0,0.0362,96.831,4,0.846
17773,185346,0.1119999999999999,0.755,0.648,0.0212,10,0.18,-5.377999999999999,1,0.0605,90.06200000000001,4,0.722
11726,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
2151,218400,0.0219,0.597,0.812,0.00106,5,0.102,-12.062,1,0.0315,135.68,4,0.823
7715,230000,0.488,0.8140000000000001,0.6659999999999999,4.23e-05,6,0.108,-6.555,1,0.0635,94.02,4,0.7140000000000001
10385,242160,0.188,0.772,0.8029999999999999,0.0,1,0.434,-3.035,1,0.0468,94.981,4,0.853
9573,264407,0.4589999999999999,0.519,0.461,6.72e-06,10,0.0906,-5.718999999999999,1,0.0261,111.982,3,0.208
4537,219305,0.0538,0.778,0.741,2.04e-06,10,0.29,-4.97,0,0.0484,102.95,4,0.364
8954,255750,0.00635,0.63,0.902,0.0124,2,0.633,-3.205,1,0.0664,159.98,4,0.452
17037,176630,0.064,0.884,0.579,2.38e-06,2,0.182,-6.847,1,0.299,144.97299999999998,4,0.313
6321,187208,0.0273,0.768,0.873,6.15e-06,10,0.6759999999999999,-3.111,0,0.136,163.955,4,0.8
5937,201000,0.932,0.188,0.412,0.892,7,0.171,-15.004,1,0.0793,86.93299999999999,4,0.134
13188,271653,0.00146,0.5720000000000001,0.8190000000000001,0.0108,2,0.141,-2.7110000000000003,0,0.0333,91.945,4,0.3389999999999999
16574,241560,0.473,0.716,0.575,0.0,7,0.205,-8.727,1,0.0284,100.936,4,0.903
5652,311346,0.0645,0.565,0.7090000000000001,0.0,8,0.0949,-7.438,0,0.0464,184.362,4,0.695
13479,207333,0.216,0.6759999999999999,0.6759999999999999,0.00141,5,0.107,-4.563,0,0.0391,90.039,4,0.8240000000000001
5242,209306,0.118,0.601,0.711,0.00163,0,0.43,-3.998,1,0.0255,115.168,4,0.7190000000000001
11324,209320,0.00261,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
13763,198905,0.0275,0.8370000000000001,0.603,0.0,10,0.1009999999999999,-6.263,0,0.119,113.937,4,0.726
18137,214386,0.206,0.768,0.841,8.950000000000001e-05,8,0.2239999999999999,-4.742,1,0.166,101.994,4,0.769
3898,173866,0.911,0.491,0.253,0.000586,3,0.151,-10.842,1,0.0319,104.212,4,0.669
3769,242320,0.563,0.9,0.7340000000000001,0.0,4,0.214,-4.456,0,0.0378,131.989,4,0.883
13908,211852,0.4039999999999999,0.629,0.601,0.0,10,0.0582,-7.507999999999999,0,0.309,199.921,4,0.612
14109,199013,0.000308,0.428,0.958,0.0,2,0.276,-3.587,1,0.0825,195.938,4,0.375
7977,194943,0.0011,0.654,0.901,0.25,9,0.349,-2.066,0,0.0504,140.004,4,0.669
17492,179699,0.6409999999999999,0.74,0.737,0.0,9,0.0688,-5.229,0,0.0549,99.94,4,0.691
13300,172000,0.99,0.432,0.0437,0.895,1,0.107,-22.436,1,0.0332,71.031,3,0.268
7257,179352,0.141,0.462,0.735,0.0,10,0.171,-6.611000000000001,0,0.125,88.115,4,0.608
10517,300883,0.784,0.525,0.371,6.26e-06,8,0.17,-7.652,1,0.0452,175.02599999999998,3,0.546
5150,166053,0.812,0.616,0.332,0.000401,9,0.332,-13.455,1,0.0319,115.88,4,0.662
9853,185060,0.614,0.695,0.794,3.54e-05,11,0.1159999999999999,-5.331,1,0.104,165.99900000000002,4,0.597
10146,264520,0.00104,0.614,0.879,0.0043799999999999,0,0.41,-4.422,1,0.0559999999999999,131.092,4,0.407
9923,184826,0.0819,0.888,0.8340000000000001,0.0195,10,0.198,-1.392,0,0.177,121.015,4,0.557
12016,173867,0.3829999999999999,0.6659999999999999,0.426,1.56e-05,7,0.109,-9.228,0,0.147,159.963,4,0.5870000000000001
4820,235500,0.949,0.172,0.103,0.967,0,0.0868,-21.672,1,0.0408,115.834,5,0.0417
12644,202640,0.00522,0.6609999999999999,0.485,0.0414,6,0.108,-10.197,0,0.0378,150.02,4,0.619
8178,176625,0.133,0.7240000000000001,0.901,0.000571,11,0.11,-4.383,1,0.0763,120.016,4,0.695
13059,211040,0.113,0.7709999999999999,0.7559999999999999,0.0,6,0.0743,-6.811,0,0.141,176.00099999999998,4,0.515
8956,256500,0.0089,0.502,0.944,0.0,6,0.173,-3.984,0,0.115,159.764,4,0.782
6139,180154,0.0409999999999999,0.6890000000000001,0.77,0.173,6,0.113,-5.646,1,0.0485,140.079,4,0.161
2001,162093,0.389,0.6779999999999999,0.6829999999999999,0.0,5,0.135,-5.417999999999999,1,0.1669999999999999,85.969,4,0.8420000000000001
16271,268280,0.758,0.546,0.429,0.4029999999999999,0,0.0976,-10.636,1,0.0321,141.091,4,0.294
14825,181213,0.00607,0.584,0.955,0.245,4,0.143,-3.228,1,0.0457,123.991,4,0.473
5195,140440,0.6990000000000001,0.6809999999999999,0.638,0.000629,4,0.0581,-7.818,1,0.0367,96.882,4,0.677
15463,245466,0.0395,0.685,0.917,0.0,5,0.318,-4.069,0,0.255,135.995,4,0.605
5331,155533,0.636,0.562,0.353,0.000619,8,0.105,-11.882,1,0.0249,77.973,4,0.431
6643,252468,2.02e-05,0.373,0.97,0.6679999999999999,1,0.446,-4.905,1,0.181,153.786,4,0.2769999999999999
6450,271441,0.301,0.6,0.968,1.88e-06,6,0.19,-2.444,1,0.0329,123.019,4,0.635
8892,150893,0.0523,0.688,0.757,0.0,1,0.0902,-5.202000000000001,0,0.0612,120.031,4,0.941
11498,190619,0.439,0.451,0.452,0.0,1,0.478,-9.363,0,0.0574,57.523,4,0.386
4726,198693,0.0848,0.654,0.429,0.0,10,0.133,-10.247,1,0.0335,105.009,4,0.119
14522,142533,0.88,0.568,0.292,0.0006349999999999,7,0.0747,-14.276,1,0.0324,133.55,4,0.505
16375,211960,0.0311,0.654,0.726,6.35e-05,10,0.0618,-3.803,0,0.0401,103.987,4,0.728
12122,212712,0.264,0.589,0.6629999999999999,0.0,2,0.221,-5.973,1,0.0881,78.829,3,0.927
3695,205879,0.0563,0.852,0.5529999999999999,0.0,1,0.332,-7.286,1,0.187,142.072,4,0.6559999999999999
16157,287557,0.207,0.5329999999999999,0.8759999999999999,0.0,1,0.857,-4.041,1,0.324,76.0,4,0.119
17836,215151,0.266,0.8170000000000001,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,4,0.674
4619,316377,0.416,0.583,0.381,0.000226,9,0.0958,-10.033,0,0.0429,127.667,4,0.153
18775,199653,0.462,0.478,0.588,0.00109,8,0.069,-8.032,1,0.0304,110.918,4,0.341
2968,211466,0.527,0.405,0.944,0.0,4,0.214,-8.472999999999999,1,0.249,192.147,4,0.71
562,295426,0.00122,0.204,0.794,0.0,2,0.148,-7.586,1,0.0618,149.346,4,0.205
15773,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212
12728,222813,0.6759999999999999,0.7020000000000001,0.4029999999999999,0.273,3,0.0836,-13.428,1,0.0338,101.018,4,0.0716
8496,205933,0.172,0.731,0.804,0.00028,11,0.0685,-7.621,0,0.0473,107.383,4,0.957
11206,273800,0.4539999999999999,0.565,0.7829999999999999,0.000999,4,0.726,-7.356,1,0.119,75.99,4,0.467
1306,180866,0.579,0.645,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868
4940,171413,0.955,0.373,0.216,0.00105,1,0.0739,-11.41,1,0.0326,129.03,4,0.496
344,213706,0.441,0.65,0.7979999999999999,0.0007059999999999,9,0.1369999999999999,-8.126,0,0.0541,110.646,4,0.4639999999999999
10252,194706,0.669,0.794,0.362,0.8809999999999999,2,0.0941,-13.089,0,0.0879,87.083,4,0.8059999999999999
12959,252760,0.0112,0.617,0.8859999999999999,9.63e-05,9,0.0523,-5.952999999999999,1,0.055,96.328,4,0.629
16999,262533,0.2689999999999999,0.64,0.743,0.0,10,0.1009999999999999,-4.08,1,0.0379,122.035,4,0.361
6353,246226,0.00504,0.588,0.887,0.6809999999999999,3,0.111,-4.518,0,0.0663,164.115,4,0.291
13755,175671,0.605,0.7390000000000001,0.8009999999999999,0.00118,10,0.107,-8.774,1,0.216,149.798,4,0.7440000000000001
15201,292338,0.0299,0.4029999999999999,0.505,0.000547,3,0.0848,-5.361000000000001,1,0.0289,128.23,4,0.0938
15939,274266,0.173,0.7290000000000001,0.846,2.18e-06,5,0.0811,-8.841000000000001,1,0.0358,131.472,4,0.747
1626,301706,0.00011,0.539,0.909,0.613,8,0.128,-5.7410000000000005,1,0.0342,115.977,4,0.627
3733,747222,0.515,0.511,0.505,6.26e-05,3,0.114,-10.773,1,0.0421,119.292,4,0.622
9114,326680,0.063,0.922,0.959,1.47e-05,7,0.151,-3.542,1,0.2769999999999999,94.674,4,0.51
9013,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999
18403,196191,0.0346,0.461,0.4579999999999999,1.2e-05,8,0.373,-8.417,1,0.072,86.001,4,0.193
15143,218250,0.0348,0.732,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589
3708,220306,0.0151,0.884,0.346,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,0.376
16317,123257,0.0219,0.66,0.716,8.69e-06,7,0.276,-5.597,1,0.0594,140.05200000000002,4,0.291
17035,221091,0.198,0.633,0.629,0.0,1,0.138,-7.235,1,0.135,129.782,4,0.376
4142,139318,0.938,0.812,0.0815,0.156,11,0.0896,-20.883000000000003,0,0.0594,62.015,3,0.147
16983,274040,0.501,0.606,0.282,8.3e-06,9,0.152,-12.207,0,0.0339,67.40899999999999,4,0.563
13937,215714,0.762,0.743,0.748,6.25e-05,0,0.0939,-4.822,1,0.0519,126.086,4,0.476
3500,117306,0.184,0.962,0.563,0.0,2,0.059,-6.372000000000001,1,0.246,131.023,4,0.899
7439,198973,0.0322,0.758,0.452,8.290000000000001e-05,7,0.583,-9.21,1,0.11,77.168,4,0.346
12181,164347,0.00735,0.473,0.845,0.000334,2,0.0532,-3.944,1,0.0564,91.998,4,0.0346
16963,251000,0.911,0.27,0.4629999999999999,0.013,4,0.0835,-13.774,1,0.288,76.221,3,0.0557
8273,212800,0.303,0.5760000000000001,0.609,0.0,7,0.1639999999999999,-5.921,1,0.107,86.70299999999999,4,0.737
15834,185973,0.51,0.659,0.732,6.07e-05,9,0.111,-8.751,1,0.0705,99.959,4,0.6990000000000001
14226,211525,0.0355,0.629,0.647,0.00373,1,0.0797,-3.791,1,0.1989999999999999,139.787,5,0.531
1446,143966,0.916,0.481,0.1639999999999999,0.145,2,0.16,-17.201,1,0.0391,130.22899999999998,4,0.405
4099,209093,0.0731,0.568,0.873,0.0,1,0.367,-5.22,1,0.265,106.783,5,0.547
13303,183686,0.994,0.565,0.0843,0.947,5,0.12,-24.145,1,0.0448,86.022,3,0.44
4281,218250,0.0348,0.732,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589
14775,266010,0.000348,0.797,0.633,0.142,1,0.1169999999999999,-5.559,1,0.209,129.997,4,0.411
11147,112786,0.589,0.644,0.258,0.946,7,0.0807,-20.552,0,0.0534,166.356,4,0.207
14249,200816,0.14,0.785,0.8490000000000001,0.0,4,0.251,-4.16,0,0.288,98.02,4,0.452
7144,194777,0.347,0.449,0.597,1.03e-05,9,0.1969999999999999,-4.401,0,0.14,134.59799999999998,5,0.505
550,219666,0.0127,0.502,0.924,0.0,4,0.162,-6.299,1,0.0503,149.186,4,0.922
18547,239120,0.241,0.762,0.3829999999999999,0.0067599999999999,10,0.126,-8.699,0,0.0277,109.939,4,0.26
15101,189466,0.216,0.4479999999999999,0.612,0.0,2,0.08,-6.106,1,0.0708,97.773,4,0.213
18243,231383,0.216,0.584,0.7390000000000001,0.0,2,0.188,-4.72,1,0.0435,104.884,4,0.351
3039,180146,0.263,0.7090000000000001,0.79,2.35e-06,11,0.0432,-6.944,1,0.15,92.014,4,0.71
3181,182800,0.645,0.6579999999999999,0.3,0.0,1,0.0504,-4.642,1,0.272,80.72,4,0.418
9522,210080,0.882,0.5920000000000001,0.416,0.000586,1,0.1119999999999999,-9.794,1,0.0246,96.002,4,0.417
3389,204746,0.0409999999999999,0.67,0.752,0.0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442
15807,295533,0.163,0.209,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,0.123
15225,202517,0.00209,0.49,0.8640000000000001,0.0269,10,0.1689999999999999,-4.165,1,0.0308,128.047,4,0.0579
18134,190440,0.0848,0.838,0.61,1.78e-06,8,0.132,-4.745,1,0.119,124.984,4,0.4479999999999999
18083,179120,0.1889999999999999,0.7340000000000001,0.8079999999999999,0.6990000000000001,3,0.315,-6.448,0,0.106,114.764,4,0.805
3440,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91
6613,273334,3.88e-05,0.365,0.861,0.823,7,0.0881,-6.0520000000000005,1,0.0454,143.156,3,0.038
2645,262520,0.392,0.6629999999999999,0.522,5.41e-06,1,0.1969999999999999,-8.741,1,0.0374,99.765,4,0.301
15029,189372,0.000744,0.3429999999999999,0.878,0.000273,1,0.228,-4.037,1,0.0713,163.925,4,0.467
6199,242950,0.13,0.629,0.898,0.00944,5,0.226,-3.425,0,0.0524,127.996,4,0.478
14056,200053,0.000144,0.447,0.972,0.00657,4,0.262,-2.735,1,0.146,77.458,4,0.348
991,256733,0.00162,0.5429999999999999,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836
5098,130133,0.83,0.7759999999999999,0.256,3.41e-06,9,0.1119999999999999,-11.046,1,0.0505,127.867,4,0.772
201,207466,0.211,0.7559999999999999,0.8,0.000723,5,0.047,-5.158,1,0.0329,118.921,4,0.967
4430,192007,0.238,0.677,0.371,0.6990000000000001,11,0.106,-16.424,1,0.0782,80.021,4,0.0465
4677,204400,0.0485,0.76,0.588,0.0,9,0.0847,-7.082000000000001,1,0.0775,102.974,4,0.384
17310,177733,0.523,0.736,0.6890000000000001,0.000319,8,0.123,-11.781,1,0.0437,93.781,4,0.95
5491,192093,0.374,0.395,0.862,3.289999999999999e-05,7,0.209,-6.837000000000001,1,0.0426,80.71600000000001,4,0.964
5374,251266,0.387,0.615,0.5720000000000001,5.08e-05,2,0.141,-10.105,1,0.0307,114.016,4,0.544
4735,179997,0.82,0.6809999999999999,0.34,0.0,7,0.285,-8.617,1,0.0339,129.98,4,0.417
1317,408440,0.445,0.301,0.335,0.00181,0,0.7509999999999999,-8.564,1,0.0303,176.59099999999998,4,0.386
